op_name, stream_id, start_time(ms), duration(ms)
Default/Cast-op624,2,1794833461.409000,0.41
Default/TransData-op627,2,1794833462.058000,0.179
Default/TransData-op626,2,1794833462.491000,0.467
Default/BatchMatMul-op625,2,1794833463.099000,0.182
Default/TransData-op633,2,1794833463.473000,0.07
Default/TransposeNOD-op634,2,1794833463.667000,0.075
Default/Cast-op685,2,1794833464.390000,0.028
Default/TransData-op640,2,1794833464.567000,0.068
Default/TransData-op639,2,1794833464.750000,0.069
Default/MatMul-op638,2,1794833464.938000,0.091
Default/Cast-op689,2,1794833465.273000,0.06
Default/Add-op690,2,1794833465.487000,0.076
Default/TransData-op683,2,1794833465.725000,0.07
Default/Cast-op648,2,1794833466.072000,0.091
Default/Add-op665,2,1794833466.313000,0.115
Default/LayerNorm-op666,2,1794833466.767000,0.46
Default/TransposeNOD-op652,2,1794833468.003000,0.102
Default/MatMul-op654,2,1794833469.148000,226.562
Default/BiasAdd-op655,2,1794833696.244000,0.32
Default/ReLU-op657,2,1794833697.207000,0.286
Default/MatMul-op659,2,1794833698.572000,101.13
Default/BiasAdd-op660,2,1794833800.175000,0.098
Default/TransposeNOD-op664,2,1794833800.577000,0.102
Default/Add-op665,2,1794833801.032000,0.116
Default/LayerNorm-op666,2,1794833802.620000,0.496
Default/Cast-op672,2,1794833861.343000,0.118
Default/Cast-op672,2,1794833861.691000,0.096
Default/Cast-op672,2,1794833861.999000,0.102
Default/Cast-op685,2,1794833863.286000,0.036
Default/TransData-op688,2,1794833863.507000,0.074
Default/TransData-op687,2,1794833863.707000,0.088
Default/MatMul-op686,2,1794833863.921000,0.076
Default/Cast-op689,2,1794833864.263000,0.697
Default/Add-op690,2,1794833865.138000,0.08
Default/TransData-op683,2,1794833865.397000,0.076
Default/Cast-op685,2,1794833866.061000,0.026
Default/TransData-op688,2,1794833866.258000,0.115
Default/TransData-op687,2,1794833866.495000,0.072
Default/MatMul-op686,2,1794833866.694000,0.072
Default/Cast-op689,2,1794833867.022000,0.064
Default/Add-op690,2,1794833867.245000,0.076
Default/TransData-op683,2,1794833867.510000,0.078
Default/Cast-op685,2,1794833868.171000,0.034
Default/TransData-op688,2,1794833868.364000,0.056
Default/TransData-op687,2,1794833868.540000,0.081
Default/MatMul-op686,2,1794833868.742000,0.073
Default/Cast-op689,2,1794833869.059000,0.058
Default/Add-op690,2,1794833869.266000,0.081
Default/TransData-op683,2,1794833869.518000,0.069
Default/TransposeNOD-op602,2,1794833869.890000,0.627
Default/TransposeNOD-op599,2,1794833871.012000,0.124
Default/TransposeNOD-op602,2,1794833871.423000,0.082
Default/Cast-op604,2,1794833879.590000,0.026
Default/RealDiv-op605,2,1794833879.809000,0.113
Default/RealDiv-op606,2,1794833880.098000,0.109
Default/TransData-op609,2,1794833880.397000,0.129
Default/TransData-op608,2,1794833880.708000,0.192
Default/BatchMatMul-op607,2,1794833881.041000,0.19
Default/Cast-op610,2,1794833881.426000,0.432
Default/Cast-op613,2,1794833882.039000,0.097
Default/Sub-op614,2,1794833882.397000,0.091
Default/Mul-op615,2,1794833882.736000,0.093
Default/TransData-op617,2,1794833883.071000,0.177
Default/Add-op616,2,1794833883.390000,0.791
Default/TransData-op621,2,1794833884.386000,0.864
Default/Softmax-op622,2,1794833886.087000,8.869
Default/Cast-op624,2,1794833895.900000,0.41
Default/TransData-op627,2,1794833896.545000,0.162
Default/TransData-op626,2,1794833896.960000,0.47
Default/BatchMatMul-op625,2,1794833897.577000,0.197
Default/TransData-op633,2,1794833897.972000,0.079
Default/TransposeNOD-op634,2,1794833898.184000,0.078
Default/Cast-op685,2,1794833898.897000,0.027
Default/TransData-op640,2,1794833899.087000,0.066
Default/TransData-op639,2,1794833899.280000,0.086
Default/MatMul-op638,2,1794833899.498000,0.094
Default/Cast-op689,2,1794833899.850000,0.068
Default/Add-op690,2,1794833900.083000,0.084
Default/TransData-op683,2,1794833900.340000,0.076
Default/Cast-op648,2,1794833900.720000,0.121
Default/Add-op665,2,1794833901.004000,0.117
Default/LayerNorm-op666,2,1794833901.462000,0.482
Default/TransposeNOD-op652,2,1794833902.673000,0.104
Default/MatMul-op654,2,1794833903.739000,226.368
Default/BiasAdd-op655,2,1794834130.640000,0.282
Default/ReLU-op657,2,1794834131.582000,0.293
Default/MatMul-op659,2,1794834132.870000,101.033
Default/BiasAdd-op660,2,1794834234.363000,0.114
Default/TransposeNOD-op664,2,1794834234.774000,0.127
Default/Add-op665,2,1794834235.233000,0.123
Default/LayerNorm-op666,2,1794834236.731000,0.502
Default/Cast-op672,2,1794834294.691000,0.135
Default/Cast-op672,2,1794834295.042000,0.098
Default/Cast-op672,2,1794834295.345000,0.096
Default/Cast-op685,2,1794834296.723000,0.026
Default/TransData-op688,2,1794834296.913000,0.076
Default/TransData-op687,2,1794834297.093000,0.083
Default/MatMul-op686,2,1794834297.279000,0.079
Default/Cast-op689,2,1794834297.605000,0.054
Default/Add-op690,2,1794834297.787000,0.675
Default/TransData-op683,2,1794834298.630000,0.074
Default/Cast-op685,2,1794834299.334000,0.029
Default/TransData-op688,2,1794834299.503000,0.048
Default/TransData-op687,2,1794834299.649000,0.071
Default/MatMul-op686,2,1794834299.819000,0.071
Default/Cast-op689,2,1794834300.205000,0.056
Default/Add-op690,2,1794834300.404000,0.075
Default/TransData-op683,2,1794834300.622000,0.069
Default/Cast-op685,2,1794834301.264000,0.027
Default/TransData-op688,2,1794834301.431000,0.048
Default/TransData-op687,2,1794834301.572000,0.074
Default/MatMul-op686,2,1794834301.744000,0.072
Default/Cast-op689,2,1794834302.041000,0.052
Default/Add-op690,2,1794834302.225000,0.07
Default/TransData-op683,2,1794834302.436000,0.063
Default/TransposeNOD-op602,2,1794834302.767000,0.078
Default/TransposeNOD-op599,2,1794834303.267000,0.578
Default/TransposeNOD-op602,2,1794834304.091000,0.084
Default/Cast-op604,2,1794834312.196000,0.026
Default/RealDiv-op605,2,1794834312.462000,0.114
Default/RealDiv-op606,2,1794834312.769000,0.117
Default/TransData-op609,2,1794834313.053000,0.12
Default/TransData-op608,2,1794834313.349000,0.148
Default/BatchMatMul-op607,2,1794834313.617000,0.19
Default/Cast-op610,2,1794834313.986000,0.431
Default/Cast-op613,2,1794834314.590000,0.087
Default/Sub-op614,2,1794834314.918000,0.099
Default/Mul-op615,2,1794834315.246000,0.101
Default/TransData-op617,2,1794834315.585000,0.148
Default/Add-op616,2,1794834315.855000,0.756
Default/TransData-op621,2,1794834316.793000,0.853
Default/Softmax-op622,2,1794834318.489000,8.863
Default/Cast-op624,2,1794834328.344000,0.418
Default/TransData-op627,2,1794834328.984000,0.781
Default/TransData-op626,2,1794834330.028000,0.478
Default/BatchMatMul-op625,2,1794834330.635000,0.179
Default/TransData-op633,2,1794834330.988000,0.072
Default/TransposeNOD-op634,2,1794834331.166000,0.078
Default/Cast-op685,2,1794834331.860000,0.033
Default/TransData-op640,2,1794834332.031000,0.06
Default/TransData-op639,2,1794834332.194000,0.073
Default/MatMul-op638,2,1794834332.373000,0.081
Default/Cast-op689,2,1794834332.686000,0.062
Default/Add-op690,2,1794834332.879000,0.072
Default/TransData-op683,2,1794834333.088000,0.071
Default/Cast-op648,2,1794834333.428000,0.081
Default/Add-op665,2,1794834333.647000,0.115
Default/LayerNorm-op666,2,1794834334.102000,0.446
Default/TransposeNOD-op652,2,1794834334.710000,0.605
Default/MatMul-op654,2,1794834336.332000,226.408
Default/BiasAdd-op655,2,1794834563.247000,0.324
Default/ReLU-op657,2,1794834564.226000,0.288
Default/MatMul-op659,2,1794834565.985000,101.036
Default/BiasAdd-op660,2,1794834667.350000,0.097
Default/TransposeNOD-op664,2,1794834667.742000,0.13
Default/Add-op665,2,1794834668.207000,0.118
Default/LayerNorm-op666,2,1794834669.428000,0.517
Default/TransposeNOD-op696,2,1794835133.087000,0.36
Default/RealDiv-op697,2,1794835133.675000,0.1
Default/ReduceMean-op699,2,1794835134.191000,0.276
Default/Sub-op700,2,1794835134.631000,0.175
Default/Square-op701,2,1794835135.047000,0.134
Default/ReduceSum-op702,2,1794835135.428000,0.261
Default/RealDiv-op703,2,1794835135.912000,0.063
Default/Add-op704,2,1794835136.182000,0.064
Default/Sqrt-op705,2,1794835136.389000,0.087
Default/Sub-op706,2,1794835137.626000,0.143
Default/RealDiv-op707,2,1794835137.936000,0.169
Default/Mul-op710,2,1794835138.644000,0.167
Default/Add-op712,2,1794835139.129000,0.145
Default/Add-op713,2,1794835139.424000,0.184
Default/TransposeNOD-op715,2,1794835139.884000,0.212
Default/RealDiv-op716,2,1794835140.314000,0.216
Default/StridedSlice-op720,2,1794835689.504000,0.029
Default/Add-op721,2,1794835689.701000,0.187
Default/LayerNorm-op722,2,1794835690.250000,0.564
Default/Cast-op726,2,1794835691.539000,0.106
Default/Cast-op727,2,1794835691.935000,0.097
Default/Cast-op728,2,1794835692.306000,0.109
Default/Cast-op730,2,1794835693.119000,0.029
Default/TransData-op733,2,1794835693.381000,0.062
Default/TransData-op732,2,1794835693.563000,0.097
Default/MatMul-op731,2,1794835693.773000,0.076
Default/Cast-op734,2,1794835694.921000,0.066
Default/Add-op735,2,1794835695.213000,0.081
Default/TransData-op739,2,1794835695.588000,0.074
Default/Cast-op741,2,1794835696.364000,0.027
Default/TransData-op744,2,1794835696.536000,0.059
Default/TransData-op743,2,1794835696.707000,0.069
Default/MatMul-op742,2,1794835696.891000,0.069
Default/Cast-op745,2,1794835697.242000,0.059
Default/Add-op746,2,1794835697.436000,0.079
Default/TransData-op739,2,1794835698.835000,0.08
Default/Cast-op741,2,1794835700.459000,0.031
Default/TransData-op744,2,1794835700.691000,0.059
Default/TransData-op743,2,1794835700.878000,0.107
Default/MatMul-op742,2,1794835701.099000,0.074
Default/Cast-op745,2,1794835701.447000,0.058
Default/Add-op746,2,1794835701.645000,0.089
Default/TransData-op739,2,1794835702.041000,0.07
Default/TransposeNOD-op752,2,1794836196.743000,0.226
Default/TransposeNOD-op755,2,1794836197.607000,0.162
Default/TransposeNOD-op758,2,1794836198.195000,0.094
Default/Cast-op760,2,1794836201.865000,0.02
Default/RealDiv-op761,2,1794836202.040000,0.191
Default/RealDiv-op762,2,1794836202.379000,0.161
Default/TransData-op765,2,1794836202.697000,0.141
Default/TransData-op764,2,1794836202.962000,0.127
Default/BatchMatMul-op763,2,1794836203.227000,0.169
Default/Cast-op766,2,1794836203.649000,0.287
Default/Cast-op769,2,1794836204.153000,0.129
Default/Sub-op770,2,1794836204.499000,0.131
Default/Mul-op771,2,1794836204.852000,0.14
Default/TransData-op773,2,1794836205.135000,0.12
Default/Add-op772,2,1794836205.374000,0.402
Default/TransData-op777,2,1794836206.691000,0.394
Default/Softmax-op778,2,1794836207.539000,5.168
Default/Cast-op780,2,1794836213.478000,0.229
Default/TransData-op783,2,1794836213.871000,0.083
Default/TransData-op782,2,1794836214.069000,0.215
Default/BatchMatMul-op781,2,1794836214.402000,0.154
Default/TransData-op785,2,1794836627.867000,0.227
Default/TransposeNOD-op786,2,1794836628.242000,0.141
Default/Cast-op789,2,1794836629.293000,0.031
Default/TransData-op792,2,1794836629.491000,0.062
Default/TransData-op791,2,1794836629.671000,0.084
Default/MatMul-op790,2,1794836629.877000,0.079
Default/Cast-op793,2,1794836630.341000,0.07
Default/Add-op794,2,1794836630.554000,0.093
Default/TransData-op798,2,1794836630.857000,0.076
Default/Cast-op800,2,1794836631.298000,0.161
Default/Add-op801,2,1794836631.607000,0.167
Default/LayerNorm-op802,2,1794836632.837000,0.512
Default/TransposeNOD-op804,2,1794836633.742000,0.1
Default/MatMul-op806,2,1794836635.214000,226.483
Default/BiasAdd-op807,2,1794836862.190000,0.328
Default/ReLU-op809,2,1794836863.064000,0.288
Default/MatMul-op811,2,1794836864.744000,100.953
Default/BiasAdd-op812,2,1794836966.120000,0.109
Default/TransposeNOD-op816,2,1794837501.157000,0.175
Default/Add-op817,2,1794837501.518000,0.137
Default/LayerNorm-op818,2,1794837502.008000,0.498
Default/Cast-op822,2,1794837503.237000,0.109
Default/Cast-op823,2,1794837503.663000,0.106
Default/Cast-op824,2,1794837504.062000,0.1
Default/Cast-op826,2,1794837504.877000,0.032
Default/TransData-op829,2,1794837505.153000,0.072
Default/TransData-op828,2,1794837505.346000,0.084
Default/MatMul-op827,2,1794837505.555000,0.076
Default/Cast-op830,2,1794837506.042000,0.072
Default/Add-op831,2,1794837506.981000,0.086
Default/TransData-op835,2,1794837507.380000,0.086
Default/Cast-op837,2,1794837508.166000,0.029
Default/TransData-op840,2,1794837508.342000,0.067
Default/TransData-op839,2,1794837508.530000,0.069
Default/MatMul-op838,2,1794837508.722000,0.071
Default/Cast-op841,2,1794837509.088000,0.065
Default/Add-op842,2,1794837509.298000,0.078
Default/TransData-op835,2,1794837510.714000,0.075
Default/Cast-op837,2,1794837512.392000,0.028
Default/TransData-op840,2,1794837512.612000,0.06
Default/TransData-op839,2,1794837512.792000,0.069
Default/MatMul-op838,2,1794837512.978000,0.075
Default/Cast-op841,2,1794837513.303000,0.066
Default/Add-op842,2,1794837513.527000,0.083
Default/TransData-op835,2,1794837513.795000,0.066
Default/TransposeNOD-op758,2,1794837514.157000,0.679
Default/TransposeNOD-op755,2,1794837515.294000,0.098
Default/TransposeNOD-op758,2,1794837515.659000,0.088
Default/Cast-op760,2,1794837519.855000,0.027
Default/RealDiv-op761,2,1794837520.126000,0.111
Default/RealDiv-op762,2,1794837520.410000,0.11
Default/TransData-op765,2,1794837520.682000,0.074
Default/TransData-op764,2,1794837520.888000,0.077
Default/BatchMatMul-op763,2,1794837521.096000,0.121
Default/Cast-op766,2,1794837521.405000,0.232
Default/Cast-op769,2,1794837521.804000,0.072
Default/Sub-op770,2,1794837522.129000,0.095
Default/Mul-op771,2,1794837522.464000,0.081
Default/TransData-op773,2,1794837522.716000,0.086
Default/Add-op772,2,1794837522.938000,0.353
Default/TransData-op777,2,1794837524.139000,0.345
Default/Softmax-op778,2,1794837524.929000,5.166
Default/Cast-op780,2,1794837530.575000,0.225
Default/TransData-op783,2,1794837530.964000,0.079
Default/TransData-op782,2,1794837531.170000,0.16
Default/BatchMatMul-op781,2,1794837531.463000,0.104
Default/TransData-op785,2,1794837531.746000,0.077
Default/TransposeNOD-op786,2,1794837531.956000,0.075
Default/Cast-op837,2,1794837532.689000,0.027
Default/TransData-op792,2,1794837532.875000,0.058
Default/TransData-op791,2,1794837533.059000,0.078
Default/MatMul-op790,2,1794837533.261000,0.082
Default/Cast-op841,2,1794837533.587000,0.06
Default/Add-op842,2,1794837533.799000,0.071
Default/TransData-op835,2,1794837534.033000,0.074
Default/Cast-op800,2,1794837534.394000,0.088
Default/Add-op817,2,1794837534.643000,0.116
Default/LayerNorm-op818,2,1794837535.093000,0.471
Default/TransposeNOD-op804,2,1794837536.434000,0.096
Default/MatMul-op806,2,1794837537.795000,226.666
Default/BiasAdd-op807,2,1794837764.974000,0.325
Default/ReLU-op809,2,1794837765.790000,0.289
Default/MatMul-op811,2,1794837767.376000,100.963
Default/BiasAdd-op812,2,1794837868.841000,0.113
Default/TransposeNOD-op816,2,1794837869.254000,0.099
Default/Add-op817,2,1794837869.717000,0.133
Default/LayerNorm-op818,2,1794837871.408000,0.495
Default/Cast-op824,2,1794837912.209000,0.127
Default/Cast-op824,2,1794837912.588000,0.102
Default/Cast-op824,2,1794837912.931000,0.088
Default/Cast-op837,2,1794837914.213000,0.029
Default/TransData-op840,2,1794837914.518000,0.07
Default/TransData-op839,2,1794837914.727000,0.083
Default/MatMul-op838,2,1794837914.949000,0.08
Default/Cast-op841,2,1794837915.310000,0.064
Default/Add-op842,2,1794837915.547000,0.646
Default/TransData-op835,2,1794837916.366000,0.08
Default/Cast-op837,2,1794837917.061000,0.029
Default/TransData-op840,2,1794837917.261000,0.062
Default/TransData-op839,2,1794837917.462000,0.077
Default/MatMul-op838,2,1794837917.669000,0.078
Default/Cast-op841,2,1794837918.012000,0.074
Default/Add-op842,2,1794837918.259000,0.087
Default/TransData-op835,2,1794837918.552000,0.078
Default/Cast-op837,2,1794837919.274000,0.031
Default/TransData-op840,2,1794837919.486000,0.065
Default/TransData-op839,2,1794837919.682000,0.108
Default/MatMul-op838,2,1794837919.919000,0.078
Default/Cast-op841,2,1794837920.310000,0.076
Default/Add-op842,2,1794837920.542000,0.081
Default/TransData-op835,2,1794837920.795000,0.079
Default/TransposeNOD-op758,2,1794837921.204000,0.086
Default/TransposeNOD-op755,2,1794837921.801000,0.716
Default/TransposeNOD-op758,2,1794837922.776000,0.088
Default/Cast-op760,2,1794837927.216000,0.027
Default/RealDiv-op761,2,1794837927.400000,0.108
Default/RealDiv-op762,2,1794837927.653000,0.11
Default/TransData-op765,2,1794837927.910000,0.074
Default/TransData-op764,2,1794837928.094000,0.059
Default/BatchMatMul-op763,2,1794837928.277000,0.124
Default/Cast-op766,2,1794837928.568000,0.234
Default/Cast-op769,2,1794837928.937000,0.073
Default/Sub-op770,2,1794837929.266000,0.087
Default/Mul-op771,2,1794837929.620000,0.088
Default/TransData-op773,2,1794837929.892000,0.092
Default/Add-op772,2,1794837930.145000,0.355
Default/TransData-op777,2,1794837930.762000,0.717
Default/Softmax-op778,2,1794837931.916000,5.168
Default/Cast-op780,2,1794837937.725000,0.229
Default/TransData-op783,2,1794837938.091000,0.085
Default/TransData-op782,2,1794837938.278000,0.166
Default/BatchMatMul-op781,2,1794837938.551000,0.112
Default/TransData-op785,2,1794837938.819000,0.071
Default/TransposeNOD-op786,2,1794837938.997000,0.081
Default/Cast-op837,2,1794837939.732000,0.03
Default/TransData-op792,2,1794837939.896000,0.05
Default/TransData-op791,2,1794837940.102000,0.121
Default/MatMul-op790,2,1794837940.326000,0.082
Default/Cast-op841,2,1794837940.626000,0.056
Default/Add-op842,2,1794837940.810000,0.074
Default/TransData-op835,2,1794837941.016000,0.072
Default/Cast-op800,2,1794837941.442000,0.087
Default/Add-op817,2,1794837941.665000,0.118
Default/LayerNorm-op818,2,1794837942.105000,0.461
Default/TransposeNOD-op804,2,1794837942.715000,0.785
Default/MatMul-op806,2,1794837944.686000,226.559
Default/BiasAdd-op807,2,1794838171.778000,0.283
Default/ReLU-op809,2,1794838172.551000,0.291
Default/MatMul-op811,2,1794838174.119000,100.94
Default/BiasAdd-op812,2,1794838275.317000,0.099
Default/TransposeNOD-op816,2,1794838275.695000,0.072
Default/Add-op817,2,1794838276.110000,0.126
Default/LayerNorm-op818,2,1794838277.619000,0.474
Default/Cast-op824,2,1794838318.296000,0.116
Default/Cast-op824,2,1794838318.617000,0.097
Default/Cast-op824,2,1794838318.911000,0.106
Default/Cast-op837,2,1794838320.311000,0.026
Default/TransData-op840,2,1794838320.516000,0.053
Default/TransData-op839,2,1794838320.679000,0.081
Default/MatMul-op838,2,1794838320.877000,0.074
Default/Cast-op841,2,1794838321.185000,0.063
Default/Add-op842,2,1794838321.385000,0.078
Default/TransData-op835,2,1794838322.295000,0.074
Default/Cast-op837,2,1794838323.011000,0.032
Default/TransData-op840,2,1794838323.180000,0.048
Default/TransData-op839,2,1794838323.327000,0.07
Default/MatMul-op838,2,1794838323.496000,0.069
Default/Cast-op841,2,1794838323.797000,0.056
Default/Add-op842,2,1794838323.986000,0.071
Default/TransData-op835,2,1794838324.210000,0.063
Default/Cast-op837,2,1794838324.862000,0.028
Default/TransData-op840,2,1794838325.035000,0.052
Default/TransData-op839,2,1794838325.194000,0.066
Default/MatMul-op838,2,1794838325.368000,0.071
Default/Cast-op841,2,1794838325.665000,0.072
Default/Add-op842,2,1794838325.869000,0.069
Default/TransData-op835,2,1794838326.079000,0.066
Default/TransposeNOD-op758,2,1794838326.434000,0.086
Default/TransposeNOD-op755,2,1794838326.971000,0.158
Default/TransposeNOD-op758,2,1794838327.367000,0.713
Default/Cast-op760,2,1794838332.394000,0.026
Default/RealDiv-op761,2,1794838332.582000,0.111
Default/RealDiv-op762,2,1794838332.841000,0.109
Default/TransData-op765,2,1794838333.096000,0.077
Default/TransData-op764,2,1794838333.283000,0.071
Default/BatchMatMul-op763,2,1794838333.463000,0.114
Default/Cast-op766,2,1794838333.749000,0.246
Default/Cast-op769,2,1794838334.145000,0.072
Default/Sub-op770,2,1794838334.436000,0.079
Default/Mul-op771,2,1794838334.746000,0.077
Default/TransData-op773,2,1794838334.971000,0.076
Default/Add-op772,2,1794838335.159000,0.343
Default/TransData-op777,2,1794838335.668000,0.345
Default/Softmax-op778,2,1794838336.921000,5.196
Default/Cast-op780,2,1794838342.757000,0.227
Default/TransData-op783,2,1794838343.122000,0.078
Default/TransData-op782,2,1794838343.308000,0.162
Default/BatchMatMul-op781,2,1794838343.572000,0.104
Default/TransData-op785,2,1794838343.835000,0.068
Default/TransposeNOD-op786,2,1794838344.022000,0.064
Default/Cast-op837,2,1794838344.750000,0.03
Default/TransData-op792,2,1794838344.918000,0.056
Default/TransData-op791,2,1794838345.078000,0.068
Default/MatMul-op790,2,1794838345.261000,0.087
Default/Cast-op841,2,1794838345.559000,0.066
Default/Add-op842,2,1794838345.756000,0.073
Default/TransData-op835,2,1794838345.972000,0.066
Default/Cast-op800,2,1794838346.280000,0.79
Default/Add-op817,2,1794838347.211000,0.112
Default/LayerNorm-op818,2,1794838347.633000,0.474
Default/TransposeNOD-op804,2,1794838348.271000,0.092
Default/MatMul-op806,2,1794838349.683000,226.603
Default/BiasAdd-op807,2,1794838576.765000,0.317
Default/ReLU-op809,2,1794838577.567000,0.293
Default/MatMul-op811,2,1794838578.986000,100.989
Default/BiasAdd-op812,2,1794838680.450000,0.109
Default/TransposeNOD-op816,2,1794838680.831000,0.127
Default/Add-op817,2,1794838681.301000,0.124
Default/LayerNorm-op818,2,1794838682.774000,0.493
Default/Cast-op824,2,1794838724.587000,0.157
Default/Cast-op824,2,1794838726.024000,0.136
Default/Cast-op824,2,1794838726.385000,0.103
Default/Cast-op837,2,1794838727.722000,0.035
Default/TransData-op840,2,1794838727.937000,0.106
Default/TransData-op839,2,1794838728.163000,0.088
Default/MatMul-op838,2,1794838728.379000,0.079
Default/Cast-op841,2,1794838728.714000,0.065
Default/Add-op842,2,1794838728.930000,0.075
Default/TransData-op835,2,1794838729.174000,0.075
Default/Cast-op837,2,1794838729.910000,0.025
Default/TransData-op840,2,1794838730.099000,0.08
Default/TransData-op839,2,1794838730.289000,0.071
Default/MatMul-op838,2,1794838730.471000,0.075
Default/Cast-op841,2,1794838730.787000,0.058
Default/Add-op842,2,1794838730.988000,0.074
Default/TransData-op835,2,1794838731.216000,0.933
Default/Cast-op837,2,1794838732.815000,0.025
Default/TransData-op840,2,1794838732.989000,0.062
Default/TransData-op839,2,1794838733.154000,0.067
Default/MatMul-op838,2,1794838733.333000,0.072
Default/Cast-op841,2,1794838733.626000,0.054
Default/Add-op842,2,1794838733.820000,0.07
Default/TransData-op835,2,1794838734.111000,0.071
Default/TransposeNOD-op758,2,1794838734.689000,0.091
Default/TransposeNOD-op755,2,1794838735.045000,0.095
Default/TransposeNOD-op758,2,1794838735.401000,0.088
Default/Cast-op760,2,1794838738.899000,0.026
Default/RealDiv-op761,2,1794838739.096000,0.111
Default/RealDiv-op762,2,1794838739.371000,0.101
Default/TransData-op765,2,1794838739.636000,0.136
Default/TransData-op764,2,1794838739.892000,0.078
Default/BatchMatMul-op763,2,1794838740.887000,0.134
Default/Cast-op766,2,1794838741.213000,0.235
Default/Cast-op769,2,1794838741.613000,0.128
Default/Sub-op770,2,1794838741.975000,0.094
Default/Mul-op771,2,1794838742.296000,0.071
Default/TransData-op773,2,1794838742.533000,0.078
Default/Add-op772,2,1794838742.732000,0.35
Default/TransData-op777,2,1794838743.254000,0.33
Default/Softmax-op778,2,1794838744.014000,5.164
Default/Cast-op780,2,1794838749.822000,0.228
Default/TransData-op783,2,1794838750.206000,0.08
Default/TransData-op782,2,1794838750.408000,0.16
Default/BatchMatMul-op781,2,1794838750.687000,0.105
Default/TransData-op785,2,1794838750.967000,0.072
Default/TransposeNOD-op786,2,1794838751.159000,0.081
Default/Cast-op837,2,1794838752.714000,0.104
Default/TransData-op792,2,1794838752.979000,0.068
Default/TransData-op791,2,1794838753.168000,0.074
Default/MatMul-op790,2,1794838753.362000,0.082
Default/Cast-op841,2,1794838753.690000,0.059
Default/Add-op842,2,1794838753.889000,0.073
Default/TransData-op835,2,1794838754.115000,0.073
Default/Cast-op800,2,1794838754.462000,0.089
Default/Add-op817,2,1794838754.711000,0.17
Default/LayerNorm-op818,2,1794838755.223000,0.492
Default/TransposeNOD-op804,2,1794838755.896000,0.098
Default/MatMul-op806,2,1794838757.924000,226.592
Default/BiasAdd-op807,2,1794838985.011000,0.32
Default/ReLU-op809,2,1794838985.810000,0.287
Default/MatMul-op811,2,1794838987.395000,100.932
Default/BiasAdd-op812,2,1794839088.798000,0.112
Default/TransposeNOD-op816,2,1794839089.203000,0.123
Default/Add-op817,2,1794839089.680000,0.123
Default/LayerNorm-op818,2,1794839091.188000,0.497
Default/Cast-op824,2,1794839133.014000,0.139
Default/Cast-op824,2,1794839133.426000,0.106
Default/Cast-op824,2,1794839133.766000,0.114
Default/Cast-op837,2,1794839135.141000,0.035
Default/TransData-op840,2,1794839135.430000,0.062
Default/TransData-op839,2,1794839135.613000,0.083
Default/MatMul-op838,2,1794839135.831000,0.076
Default/Cast-op841,2,1794839136.171000,0.061
Default/Add-op842,2,1794839137.117000,0.09
Default/TransData-op835,2,1794839137.397000,0.071
Default/Cast-op837,2,1794839138.095000,0.034
Default/TransData-op840,2,1794839138.284000,0.052
Default/TransData-op839,2,1794839138.450000,0.072
Default/MatMul-op838,2,1794839138.640000,0.067
Default/Cast-op841,2,1794839138.942000,0.057
Default/Add-op842,2,1794839139.232000,0.079
Default/TransData-op835,2,1794839139.680000,0.068
Default/Cast-op837,2,1794839140.946000,0.035
Default/TransData-op840,2,1794839141.141000,0.06
Default/TransData-op839,2,1794839141.322000,0.079
Default/MatMul-op838,2,1794839141.528000,0.063
Default/Cast-op841,2,1794839141.845000,0.06
Default/Add-op842,2,1794839142.063000,0.075
Default/TransData-op835,2,1794839142.308000,0.132
Default/TransposeNOD-op758,2,1794839142.742000,0.085
Default/TransposeNOD-op755,2,1794839143.303000,0.705
Default/TransposeNOD-op758,2,1794839144.279000,0.084
Default/Cast-op760,2,1794839149.884000,0.027
Default/RealDiv-op761,2,1794839150.461000,0.113
Default/RealDiv-op762,2,1794839150.741000,0.11
Default/TransData-op765,2,1794839151.030000,0.078
Default/TransData-op764,2,1794839151.230000,0.086
Default/BatchMatMul-op763,2,1794839151.453000,0.116
Default/Cast-op766,2,1794839151.785000,0.234
Default/Cast-op769,2,1794839152.192000,0.073
Default/Sub-op770,2,1794839152.507000,0.079
Default/Mul-op771,2,1794839152.829000,0.077
Default/TransData-op773,2,1794839153.077000,0.092
Default/Add-op772,2,1794839153.305000,0.347
Default/TransData-op777,2,1794839153.842000,0.329
Default/Softmax-op778,2,1794839154.630000,5.166
Default/Cast-op780,2,1794839160.466000,0.225
Default/TransData-op783,2,1794839160.868000,0.089
Default/TransData-op782,2,1794839161.087000,0.165
Default/BatchMatMul-op781,2,1794839161.386000,0.746
Default/TransData-op785,2,1794839162.331000,0.084
Default/TransposeNOD-op786,2,1794839162.558000,0.082
Default/Cast-op837,2,1794839163.378000,0.034
Default/TransData-op792,2,1794839163.581000,0.062
Default/TransData-op791,2,1794839163.780000,0.093
Default/MatMul-op790,2,1794839164.026000,0.078
Default/Cast-op841,2,1794839164.369000,0.075
Default/Add-op842,2,1794839164.596000,0.08
Default/TransData-op835,2,1794839164.847000,0.083
Default/Cast-op800,2,1794839165.227000,0.092
Default/Add-op817,2,1794839165.486000,0.126
Default/LayerNorm-op818,2,1794839165.968000,0.498
Default/TransposeNOD-op804,2,1794839166.658000,0.097
