op_name, stream_id, start_time(ms), duration(ms)
Default/BatchMatMul-op787,2,1203418370.613000,0.077
Default/Cast-op790,2,1203418372.116000,0.068
Default/Cast-op793,2,1203418373.274000,0.062
Default/Sub-op794,2,1203418376.089000,0.064
Default/Mul-op795,2,1203418380.560000,0.06
Default/TransData-op797,2,1203418382.111000,0.126
Default/Add-op796,2,1203418382.354000,4.044
Default/TransData-op801,2,1203418386.594000,0.085
Default/Softmax-op802,2,1203418389.664000,2.278
Default/Cast-op804,2,1203418392.462000,0.137
Default/TransData-op807,2,1203418392.870000,0.198
Default/TransData-op806,2,1203418393.256000,0.149
Default/BatchMatMul-op805,2,1203418393.679000,0.078
Default/TransData-op813,2,1203418393.981000,0.084
Default/TransposeNOD-op814,2,1203418394.819000,0.064
Default/Cast-op866,2,1203418399.474000,0.105
Default/TransData-op820,2,1203418400.222000,0.066
Default/TransData-op819,2,1203418400.786000,0.194
Default/MatMul-op818,2,1203418401.680000,0.068
Default/Cast-op870,2,1203418402.086000,2.114
Default/Add-op871,2,1203418404.434000,0.091
Default/TransData-op864,2,1203418404.726000,0.066
Default/Cast-op828,2,1203418405.144000,0.077
Default/Add-op846,2,1203418405.386000,0.075
Default/LayerNorm-op847,2,1203418406.400000,0.301
Default/TransposeNOD-op832,2,1203418407.216000,0.095
Default/MatMul-op834,2,1203418530.749000,53.245
Default/BiasAdd-op835,2,1203418584.613000,0.154
Default/ReLU-op837,2,1203418585.051000,0.116
Default/MatMul-op839,2,1203418814.812000,23.737
Default/BiasAdd-op840,2,1203418839.153000,0.103
Default/TransposeNOD-op845,2,1203418839.552000,4.301
Default/Add-op846,2,1203418845.148000,0.109
Default/LayerNorm-op847,2,1203419068.569000,0.295
Default/Cast-op853,2,1203419809.295000,0.137
Default/Cast-op853,2,1203419836.731000,0.097
Default/Cast-op853,2,1203419854.311000,0.105
Default/Cast-op866,2,1203419856.187000,0.033
Default/TransData-op869,2,1203419857.398000,0.063
Default/TransData-op868,2,1203419858.281000,0.147
Default/MatMul-op867,2,1203419859.220000,0.052
Default/Cast-op870,2,1203419861.192000,0.058
Default/Add-op871,2,1203419862.687000,0.066
Default/TransData-op864,2,1203419864.186000,0.061
Default/Cast-op866,2,1203420003.245000,0.096
Default/TransData-op869,2,1203420004.755000,0.09
Default/TransData-op868,2,1203420006.226000,0.148
Default/MatMul-op867,2,1203420035.579000,0.085
Default/Cast-op870,2,1203420036.593000,0.069
Default/Add-op871,2,1203420037.335000,0.071
Default/TransData-op864,2,1203420038.686000,0.07
Default/Cast-op866,2,1203420086.074000,0.044
Default/TransData-op869,2,1203420087.548000,0.069
Default/TransData-op868,2,1203420088.246000,0.141
Default/MatMul-op867,2,1203420088.833000,0.059
Default/Cast-op870,2,1203420090.376000,0.058
Default/Add-op871,2,1203420091.282000,0.081
Default/TransData-op864,2,1203420091.972000,0.064
Default/TransposeNOD-op782,2,1203420093.086000,0.076
Default/TransposeNOD-op779,2,1203420141.745000,0.253
Default/TransposeNOD-op782,2,1203420153.126000,0.073
Default/Cast-op784,2,1203420172.885000,0.109
Default/RealDiv-op785,2,1203420174.173000,0.076
Default/RealDiv-op786,2,1203420175.394000,0.081
Default/TransData-op789,2,1203420176.010000,0.081
Default/TransData-op788,2,1203420177.521000,0.149
Default/BatchMatMul-op787,2,1203420178.765000,0.067
Default/Cast-op790,2,1203420179.664000,0.093
Default/Cast-op793,2,1203420180.934000,0.069
Default/Sub-op794,2,1203420181.920000,0.064
Default/Mul-op795,2,1203420182.984000,0.062
Default/TransData-op797,2,1203420184.521000,0.124
Default/Add-op796,2,1203420185.742000,0.072
Default/TransData-op801,2,1203420187.251000,0.093
Default/Softmax-op802,2,1203420188.255000,2.268
Default/Cast-op804,2,1203420218.670000,0.094
Default/TransData-op807,2,1203420219.977000,0.138
Default/TransData-op806,2,1203420221.542000,0.123
Default/BatchMatMul-op805,2,1203420223.067000,0.081
Default/TransData-op813,2,1203420224.588000,0.066
Default/TransposeNOD-op814,2,1203420226.064000,0.065
Default/Cast-op866,2,1203420228.385000,0.03
Default/TransData-op820,2,1203420229.156000,0.064
Default/TransData-op819,2,1203420229.978000,0.155
Default/MatMul-op818,2,1203420230.841000,0.065
Default/Cast-op870,2,1203420232.031000,0.062
Default/Add-op871,2,1203420232.537000,0.069
Default/TransData-op864,2,1203420233.493000,0.067
Default/Cast-op828,2,1203420235.032000,36.315
Default/Add-op846,2,1203420281.526000,0.128
Default/LayerNorm-op847,2,1203420304.273000,0.282
Default/TransposeNOD-op832,2,1203420316.482000,0.083
Default/MatMul-op834,2,1203420495.200000,52.697
Default/BiasAdd-op835,2,1203420548.585000,0.163
Default/ReLU-op837,2,1203420549.124000,0.088
Default/MatMul-op839,2,1203420771.368000,23.414
Default/BiasAdd-op840,2,1203420795.410000,0.126
Default/TransposeNOD-op845,2,1203420984.250000,0.094
Default/Add-op846,2,1203420985.226000,0.123
Default/LayerNorm-op847,2,1203421011.304000,0.31
Default/Cast-op853,2,1203421925.132000,0.196
Default/Cast-op853,2,1203421939.168000,0.157
Default/Cast-op853,2,1203421946.276000,0.104
Default/Cast-op866,2,1203421950.008000,0.042
Default/TransData-op869,2,1203421951.806000,0.068
Default/TransData-op868,2,1203421953.317000,0.151
Default/MatMul-op867,2,1203421955.465000,0.073
Default/Cast-op870,2,1203421958.071000,0.065
Default/Add-op871,2,1203421960.773000,0.073
Default/TransData-op864,2,1203421962.274000,0.089
Default/Cast-op866,2,1203422017.510000,0.134
Default/TransData-op869,2,1203422018.601000,0.097
Default/TransData-op868,2,1203422019.649000,0.201
Default/MatMul-op867,2,1203422020.424000,0.089
Default/Cast-op870,2,1203422021.254000,0.103
Default/Add-op871,2,1203422022.163000,0.099
Default/TransData-op864,2,1203422027.337000,28.634
Default/Cast-op866,2,1203422059.464000,2.665
Default/TransData-op869,2,1203422217.878000,0.116
Default/TransData-op868,2,1203422218.893000,0.193
Default/MatMul-op867,2,1203422220.379000,0.074
Default/Cast-op870,2,1203422222.133000,0.058
Default/Add-op871,2,1203422222.870000,0.067
Default/TransData-op864,2,1203422223.773000,0.067
Default/TransposeNOD-op782,2,1203422225.099000,0.068
Default/TransposeNOD-op779,2,1203422278.426000,0.28
Default/TransposeNOD-op782,2,1203422279.660000,0.075
Default/Cast-op784,2,1203422282.275000,0.062
Default/RealDiv-op785,2,1203422283.680000,0.081
Default/RealDiv-op786,2,1203422284.657000,0.077
Default/TransData-op789,2,1203422286.402000,0.079
Default/TransData-op788,2,1203422287.377000,0.156
Default/BatchMatMul-op787,2,1203422288.002000,0.073
Default/Cast-op790,2,1203422290.191000,16.889
Default/Cast-op793,2,1203422307.646000,0.083
Default/Sub-op794,2,1203422309.063000,0.06
Default/Mul-op795,2,1203422317.716000,0.082
Default/TransData-op797,2,1203422330.191000,0.148
Default/Add-op796,2,1203422334.288000,0.082
Default/TransData-op801,2,1203422347.230000,0.08
Default/Softmax-op802,2,1203422391.637000,2.279
Default/Cast-op804,2,1203422394.638000,0.107
Default/TransData-op807,2,1203422395.100000,0.217
Default/TransData-op806,2,1203422395.568000,0.188
Default/BatchMatMul-op805,2,1203422395.913000,0.086
Default/TransData-op813,2,1203422396.233000,0.1
Default/TransposeNOD-op814,2,1203422396.488000,0.074
Default/Cast-op866,2,1203422397.345000,0.038
Default/TransData-op820,2,1203422397.577000,0.073
Default/TransData-op819,2,1203422397.832000,0.999
Default/MatMul-op818,2,1203422399.023000,0.103
Default/Cast-op870,2,1203422399.501000,0.104
Default/Add-op871,2,1203422399.794000,0.101
Default/TransData-op864,2,1203422400.158000,0.082
Default/Cast-op828,2,1203422400.592000,0.1
Default/Add-op846,2,1203422400.910000,0.108
Default/LayerNorm-op847,2,1203422401.511000,0.306
Default/TransposeNOD-op832,2,1203422402.050000,0.086
Default/MatMul-op834,2,1203422530.419000,52.509
Default/BiasAdd-op835,2,1203422583.606000,0.141
Default/ReLU-op837,2,1203422584.119000,0.083
Default/MatMul-op839,2,1203422585.280000,23.551
Default/BiasAdd-op840,2,1203422609.488000,0.13
Default/TransposeNOD-op845,2,1203422610.930000,0.212
Default/Add-op846,2,1203422802.387000,23.383
Default/LayerNorm-op847,2,1203422827.804000,0.276
Default/Cast-op853,2,1203423471.437000,0.126
Default/Cast-op853,2,1203423472.358000,0.086
Default/Cast-op853,2,1203423472.890000,0.11
Default/Cast-op866,2,1203423475.225000,0.091
Default/TransData-op869,2,1203423475.635000,0.099
Default/TransData-op868,2,1203423476.115000,0.194
Default/MatMul-op867,2,1203423476.494000,0.086
Default/Cast-op870,2,1203423476.998000,0.078
Default/Add-op871,2,1203423477.275000,0.084
Default/TransData-op864,2,1203423477.739000,0.104
Default/Cast-op866,2,1203423479.031000,0.075
Default/TransData-op869,2,1203423480.559000,0.102
Default/TransData-op868,2,1203423481.557000,0.189
Default/MatMul-op867,2,1203423482.309000,0.076
Default/Cast-op870,2,1203423483.610000,0.08
Default/Add-op871,2,1203423485.197000,19.81
Default/TransData-op864,2,1203423506.370000,0.081
Default/Cast-op866,2,1203423507.493000,0.026
Default/TransData-op869,2,1203423655.627000,0.12
Default/TransData-op868,2,1203423656.686000,0.174
Default/MatMul-op867,2,1203423657.732000,0.064
Default/Cast-op870,2,1203423659.249000,0.061
Default/Add-op871,2,1203423660.218000,0.447
Default/TransData-op864,2,1203423661.553000,0.077
Default/TransposeNOD-op782,2,1203423662.793000,0.071
Default/TransposeNOD-op779,2,1203423721.071000,0.244
Default/TransposeNOD-op782,2,1203423722.893000,0.071
Default/Cast-op784,2,1203423726.355000,0.072
Default/RealDiv-op785,2,1203423727.907000,0.109
Default/RealDiv-op786,2,1203423729.501000,0.086
Default/TransData-op789,2,1203423731.060000,0.083
Default/TransData-op788,2,1203423732.292000,0.152
Default/BatchMatMul-op787,2,1203423748.273000,0.081
Default/Cast-op790,2,1203423749.864000,0.072
Default/Cast-op793,2,1203423750.781000,0.077
Default/Sub-op794,2,1203423753.034000,0.059
Default/Mul-op795,2,1203423754.750000,0.059
Default/TransData-op797,2,1203423757.020000,0.125
Default/Add-op796,2,1203423761.870000,0.068
Default/TransData-op801,2,1203423766.657000,0.082
Default/Softmax-op802,2,1203423798.812000,2.275
Default/Cast-op804,2,1203423801.581000,0.114
Default/TransData-op807,2,1203423802.142000,0.177
Default/TransData-op806,2,1203423802.509000,0.17
Default/BatchMatMul-op805,2,1203423802.814000,0.088
Default/TransData-op813,2,1203423803.095000,0.094
Default/TransposeNOD-op814,2,1203423803.312000,0.064
Default/Cast-op866,2,1203423804.223000,0.03
Default/TransData-op820,2,1203423805.822000,0.109
Default/TransData-op819,2,1203423806.342000,0.167
Default/MatMul-op818,2,1203423808.807000,0.099
Default/Cast-op870,2,1203423983.131000,0.108
Default/Add-op871,2,1203423991.329000,0.072
Default/TransData-op864,2,1203424000.864000,0.064
Default/Cast-op828,2,1203424010.168000,0.068
Default/Add-op846,2,1203424018.183000,0.078
Default/LayerNorm-op847,2,1203424036.103000,0.293
Default/TransposeNOD-op832,2,1203424045.614000,0.069
Default/MatMul-op834,2,1203424132.603000,52.54
Default/BiasAdd-op835,2,1203424373.595000,0.164
Default/ReLU-op837,2,1203424415.705000,0.149
Default/MatMul-op839,2,1203424491.793000,23.802
Default/BiasAdd-op840,2,1203424516.129000,0.112
Default/TransposeNOD-op845,2,1203424517.804000,0.101
Default/Add-op846,2,1203424518.454000,0.085
Default/LayerNorm-op847,2,1203424520.068000,0.382
Default/Cast-op853,2,1203425429.005000,0.116
Default/Cast-op853,2,1203425456.443000,0.099
Default/Cast-op853,2,1203425465.006000,0.081
Default/Cast-op866,2,1203425467.371000,0.028
Default/TransData-op869,2,1203425468.863000,0.078
Default/TransData-op868,2,1203425470.693000,0.141
Default/MatMul-op867,2,1203425472.234000,0.063
Default/Cast-op870,2,1203425474.175000,0.061
Default/Add-op871,2,1203425476.298000,0.058
Default/TransData-op864,2,1203425477.488000,0.064
Default/Cast-op866,2,1203425554.447000,0.08
Default/TransData-op869,2,1203425556.008000,0.062
Default/TransData-op868,2,1203425557.200000,0.142
Default/MatMul-op867,2,1203425558.256000,26.261
Default/Cast-op870,2,1203425585.243000,0.073
Default/Add-op871,2,1203425587.136000,0.073
Default/TransData-op864,2,1203425588.511000,0.059
Default/Cast-op866,2,1203425628.733000,0.031
Default/TransData-op869,2,1203425630.168000,0.065
Default/TransData-op868,2,1203425631.605000,0.119
Default/MatMul-op867,2,1203425633.051000,0.076
Default/Cast-op870,2,1203425635.218000,0.056
Default/Add-op871,2,1203425636.308000,0.057
Default/TransData-op864,2,1203425637.429000,0.06
Default/TransposeNOD-op782,2,1203425639.026000,0.065
Default/TransposeNOD-op779,2,1203425653.653000,0.268
Default/TransposeNOD-op782,2,1203425654.280000,0.074
Default/Cast-op784,2,1203425655.373000,0.081
Default/RealDiv-op785,2,1203425655.657000,0.091
Default/RealDiv-op786,2,1203425655.926000,0.079
Default/TransData-op789,2,1203425656.175000,0.823
Default/TransData-op788,2,1203425657.220000,0.188
Default/BatchMatMul-op787,2,1203425657.556000,0.069
Default/Cast-op790,2,1203425657.832000,0.072
Default/Cast-op793,2,1203425658.101000,0.083
Default/Sub-op794,2,1203425658.502000,0.07
Default/Mul-op795,2,1203425658.856000,0.076
Default/TransData-op797,2,1203425659.335000,0.163
Default/Add-op796,2,1203425659.879000,0.09
Default/TransData-op801,2,1203425660.873000,0.133
Default/Softmax-op802,2,1203425661.571000,2.293
Default/Cast-op804,2,1203425664.720000,0.108
Default/TransData-op807,2,1203425665.133000,0.224
Default/TransData-op806,2,1203425665.556000,0.158
Default/BatchMatMul-op805,2,1203425665.884000,0.082
Default/TransData-op813,2,1203425666.193000,0.07
Default/TransposeNOD-op814,2,1203425666.416000,0.076
Default/Cast-op866,2,1203425668.092000,0.089
Default/TransData-op820,2,1203425668.411000,0.079
Default/TransData-op819,2,1203425668.678000,0.183
Default/MatMul-op818,2,1203425668.995000,0.068
Default/Cast-op870,2,1203425669.375000,0.066
Default/Add-op871,2,1203425669.617000,0.066
Default/TransData-op864,2,1203425669.859000,0.074
Default/Cast-op828,2,1203425671.474000,0.096
Default/Add-op846,2,1203425671.755000,0.079
Default/LayerNorm-op847,2,1203425672.282000,0.287
Default/TransposeNOD-op832,2,1203425672.781000,0.083
Default/MatMul-op834,2,1203426285.854000,52.565
Default/BiasAdd-op835,2,1203426367.014000,0.158
Default/ReLU-op837,2,1203426382.015000,0.091
Default/MatMul-op839,2,1203426410.573000,40.588
Default/BiasAdd-op840,2,1203426454.949000,0.08
Default/TransposeNOD-op845,2,1203426460.307000,0.094
Default/Add-op846,2,1203426461.605000,0.128
Default/LayerNorm-op847,2,1203426463.030000,0.324
Default/TransposeNOD-op879,2,1203569730.210000,0.615
Default/RealDiv-op880,2,1203569731.177000,0.1
Default/ReduceMean-op882,2,1203569731.759000,0.158
Default/Sub-op883,2,1203569732.095000,0.102
Default/Square-op884,2,1203569737.255000,0.096
Default/ReduceSum-op885,2,1203569851.485000,0.186
Default/RealDiv-op886,2,1203569858.573000,0.06
Default/Add-op887,2,1203569870.297000,0.074
Default/Sqrt-op888,2,1203569875.931000,0.059
Default/Sub-op889,2,1203569885.431000,0.087
Default/RealDiv-op890,2,1203569893.486000,0.077
Default/Mul-op893,2,1203569911.048000,0.074
Default/Add-op895,2,1203569947.150000,0.086
Default/Add-op896,2,1203569950.120000,0.083
Default/TransposeNOD-op898,2,1203569961.327000,0.112
Default/RealDiv-op899,2,1203569971.523000,0.091
Default/StridedSlice-op578,2,1203570029.471000,0.544
Default/Add-op579,2,1203570030.931000,0.077
Default/LayerNorm-op686,2,1203570035.776000,0.29
Default/Cast-op853,2,1203570275.365000,0.177
Default/Cast-op853,2,1203570275.798000,0.135
Default/Cast-op853,2,1203570276.159000,0.097
Default/Cast-op866,2,1203570277.700000,0.036
Default/TransData-op869,2,1203570277.937000,0.101
Default/TransData-op868,2,1203570278.261000,0.221
Default/MatMul-op867,2,1203570278.646000,0.086
Default/Cast-op870,2,1203570279.067000,0.087
Default/Add-op871,2,1203570279.346000,0.095
Default/TransData-op864,2,1203570279.645000,0.092
Default/Cast-op866,2,1203570281.307000,0.13
Default/TransData-op869,2,1203570281.680000,0.096
Default/TransData-op868,2,1203570282.004000,0.202
Default/MatMul-op867,2,1203570282.355000,0.094
Default/Cast-op870,2,1203570282.763000,0.095
Default/Add-op871,2,1203570283.021000,0.091
Default/TransData-op864,2,1203570283.303000,0.091
Default/Cast-op866,2,1203570287.417000,0.049
Default/TransData-op869,2,1203570288.309000,0.078
Default/TransData-op868,2,1203570291.599000,0.167
Default/MatMul-op867,2,1203570356.340000,0.092
Default/Cast-op870,2,1203570418.447000,0.096
Default/Add-op871,2,1203570443.274000,0.121
Default/TransData-op864,2,1203570475.756000,0.102
Default/TransposeNOD-op621,2,1203570507.357000,0.1
Default/TransposeNOD-op618,2,1203570666.486000,0.126
Default/TransposeNOD-op621,2,1203570668.098000,0.084
Default/Cast-op784,2,1203570691.488000,0.135
Default/RealDiv-op624,2,1203570692.275000,0.079
Default/RealDiv-op625,2,1203570700.200000,0.075
Default/TransData-op628,2,1203570712.918000,0.085
Default/TransData-op627,2,1203570739.575000,0.195
Default/BatchMatMul-op626,2,1203570756.596000,0.121
Default/Cast-op629,2,1203570781.782000,0.205
Default/Cast-op632,2,1203570798.619000,0.103
Default/Sub-op633,2,1203570820.333000,0.107
Default/Mul-op634,2,1203570844.797000,0.113
Default/TransData-op636,2,1203570865.455000,0.187
Default/Add-op635,2,1203570884.288000,0.267
Default/TransData-op640,2,1203570906.472000,0.322
Default/Softmax-op641,2,1203571026.350000,3.198
Default/Cast-op643,2,1203571074.487000,0.231
Default/TransData-op646,2,1203571091.420000,0.185
Default/TransData-op645,2,1203571113.601000,0.226
Default/BatchMatMul-op644,2,1203571120.052000,0.079
Default/TransData-op652,2,1203571129.117000,0.069
Default/TransposeNOD-op653,2,1203571134.598000,0.07
Default/Cast-op866,2,1203571157.897000,0.03
Default/TransData-op820,2,1203571169.820000,0.062
Default/TransData-op819,2,1203571178.059000,0.151
Default/MatMul-op818,2,1203571189.511000,0.069
Default/Cast-op870,2,1203571198.727000,0.059
Default/Add-op871,2,1203571209.591000,0.065
Default/TransData-op864,2,1203571219.659000,0.069
Default/Cast-op667,2,1203571231.175000,0.093
Default/Add-op685,2,1203571241.290000,0.093
Default/LayerNorm-op686,2,1203571263.135000,0.272
Default/TransposeNOD-op845,2,1203571264.930000,35.388
Default/MatMul-op834,2,1203571889.062000,52.513
Default/BiasAdd-op835,2,1203571966.729000,0.144
Default/ReLU-op676,2,1203571984.498000,0.132
Default/MatMul-op839,2,1203572642.988000,31.635
Default/BiasAdd-op840,2,1203572699.712000,0.107
Default/TransposeNOD-op832,2,1203572715.552000,0.082
Default/Add-op685,2,1203572727.882000,0.085
Default/LayerNorm-op686,2,1203572760.286000,0.284
Default/Cast-op853,2,1203574373.006000,0.123
Default/Cast-op853,2,1203574373.487000,0.094
Default/Cast-op853,2,1203574373.842000,0.082
Default/Cast-op866,2,1203574375.246000,0.027
Default/TransData-op869,2,1203574375.472000,0.069
Default/TransData-op868,2,1203574375.735000,0.164
Default/MatMul-op867,2,1203574376.039000,0.067
Default/Cast-op870,2,1203574376.417000,0.073
Default/Add-op871,2,1203574376.668000,0.875
Default/TransData-op864,2,1203574377.782000,0.099
Default/Cast-op866,2,1203574378.624000,0.051
Default/TransData-op869,2,1203574378.853000,0.068
Default/TransData-op868,2,1203574379.105000,0.159
Default/MatMul-op867,2,1203574379.396000,0.065
Default/Cast-op870,2,1203574379.755000,0.097
Default/Add-op871,2,1203574380.211000,0.112
Default/TransData-op864,2,1203574380.891000,0.101
Default/Cast-op866,2,1203574382.231000,0.037
Default/TransData-op869,2,1203574382.480000,0.082
Default/TransData-op868,2,1203574382.754000,0.177
Default/MatMul-op867,2,1203574383.074000,0.071
Default/Cast-op870,2,1203574383.434000,0.07
Default/Add-op871,2,1203574383.672000,0.072
Default/TransData-op864,2,1203574383.961000,0.08
Default/TransposeNOD-op621,2,1203574384.535000,0.138
Default/TransposeNOD-op618,2,1203574385.943000,0.119
Default/TransposeNOD-op621,2,1203574386.386000,0.087
Default/Cast-op784,2,1203574389.952000,0.038
Default/RealDiv-op624,2,1203574390.247000,0.105
Default/RealDiv-op625,2,1203574390.542000,0.092
Default/TransData-op628,2,1203574390.838000,0.111
Default/TransData-op627,2,1203574391.195000,0.225
Default/BatchMatMul-op626,2,1203574391.579000,0.109
Default/Cast-op629,2,1203574391.933000,0.181
Default/Cast-op632,2,1203574392.317000,0.114
Default/Sub-op633,2,1203574392.764000,0.091
Default/Mul-op634,2,1203574393.160000,0.107
Default/TransData-op636,2,1203574393.557000,0.199
Default/Add-op635,2,1203574393.921000,0.271
Default/TransData-op640,2,1203574394.424000,0.914
Default/Softmax-op641,2,1203574395.723000,3.21
Default/Cast-op643,2,1203574399.400000,0.167
Default/TransData-op646,2,1203574399.877000,0.187
Default/TransData-op645,2,1203574400.274000,0.234
Default/BatchMatMul-op644,2,1203574400.665000,0.109
Default/TransData-op652,2,1203574400.987000,0.082
Default/TransposeNOD-op653,2,1203574401.218000,0.069
Default/Cast-op866,2,1203574402.003000,0.047
Default/TransData-op820,2,1203574402.250000,0.102
Default/TransData-op819,2,1203574402.564000,0.182
Default/MatMul-op818,2,1203574402.913000,0.091
Default/Cast-op870,2,1203574403.320000,0.09
Default/Add-op871,2,1203574403.594000,0.088
Default/TransData-op864,2,1203574403.866000,0.103
Default/Cast-op667,2,1203574404.307000,0.09
Default/Add-op685,2,1203574404.569000,0.094
Default/LayerNorm-op686,2,1203574405.788000,0.301
Default/TransposeNOD-op845,2,1203574406.285000,0.086
Default/MatMul-op834,2,1203574931.157000,52.569
Default/BiasAdd-op835,2,1203575005.294000,0.145
Default/ReLU-op676,2,1203575016.907000,0.102
Default/MatMul-op839,2,1203575504.480000,23.881
Default/BiasAdd-op840,2,1203575547.658000,0.093
Default/TransposeNOD-op832,2,1203575559.903000,0.075
Default/Add-op685,2,1203575570.098000,0.086
Default/LayerNorm-op686,2,1203575598.420000,0.271
Default/Cast-op853,2,1203576235.512000,0.166
Default/Cast-op853,2,1203576235.954000,0.13
Default/Cast-op853,2,1203576236.334000,0.116
Default/Cast-op866,2,1203576237.769000,0.109
Default/TransData-op869,2,1203576238.118000,0.114
Default/TransData-op868,2,1203576238.497000,0.217
Default/MatMul-op867,2,1203576238.908000,0.108
Default/Cast-op870,2,1203576239.397000,0.976
Default/Add-op871,2,1203576240.587000,0.123
Default/TransData-op864,2,1203576240.900000,0.099
Default/Cast-op866,2,1203576241.652000,0.038
Default/TransData-op869,2,1203576241.883000,0.097
Default/TransData-op868,2,1203576242.178000,0.244
Default/MatMul-op867,2,1203576242.561000,0.095
Default/Cast-op870,2,1203576242.994000,0.075
Default/Add-op871,2,1203576243.234000,0.083
Default/TransData-op864,2,1203576243.760000,0.098
Default/Cast-op866,2,1203576245.133000,0.026
Default/TransData-op869,2,1203576245.355000,0.072
Default/TransData-op868,2,1203576245.671000,0.233
Default/MatMul-op867,2,1203576246.046000,0.087
Default/Cast-op870,2,1203576246.401000,0.091
Default/Add-op871,2,1203576246.641000,0.093
Default/TransData-op864,2,1203576246.898000,1.065
Default/TransposeNOD-op621,2,1203576248.353000,0.129
Default/TransposeNOD-op618,2,1203576249.087000,0.124
Default/TransposeNOD-op621,2,1203576249.536000,0.086
Default/Cast-op784,2,1203576252.985000,0.03
Default/RealDiv-op624,2,1203576253.262000,0.139
Default/RealDiv-op625,2,1203576253.612000,0.112
Default/TransData-op628,2,1203576253.928000,0.133
Default/TransData-op627,2,1203576254.311000,0.26
Default/BatchMatMul-op626,2,1203576254.725000,0.109
Default/Cast-op629,2,1203576255.089000,0.191
Default/Cast-op632,2,1203576255.495000,0.162
Default/Sub-op633,2,1203576256.026000,0.146
Default/Mul-op634,2,1203576256.479000,0.133
Default/TransData-op636,2,1203576256.925000,0.327
Default/Add-op635,2,1203576257.392000,1.308
Default/TransData-op640,2,1203576258.946000,0.371
Default/Softmax-op641,2,1203576259.745000,3.208
Default/Cast-op643,2,1203576263.453000,0.147
Default/TransData-op646,2,1203576263.896000,0.27
Default/TransData-op645,2,1203576264.423000,0.297
Default/BatchMatMul-op644,2,1203576264.847000,0.101
Default/TransData-op652,2,1203576265.157000,0.072
Default/TransposeNOD-op653,2,1203576265.392000,0.098
Default/Cast-op866,2,1203576266.355000,0.025
Default/TransData-op820,2,1203576266.549000,0.104
Default/TransData-op819,2,1203576266.885000,0.243
Default/MatMul-op818,2,1203576267.267000,0.108
Default/Cast-op870,2,1203576267.672000,0.117
Default/Add-op871,2,1203576267.949000,0.096
Default/TransData-op864,2,1203576268.238000,0.084
Default/Cast-op667,2,1203576268.640000,0.111
Default/Add-op685,2,1203576270.016000,0.166
Default/LayerNorm-op686,2,1203576270.814000,0.39
Default/TransposeNOD-op845,2,1203576271.432000,0.104
Default/MatMul-op834,2,1203576272.809000,52.652
Default/BiasAdd-op835,2,1203576326.026000,0.17
Default/ReLU-op676,2,1203576326.526000,0.153
Default/MatMul-op839,2,1203576328.030000,23.609
Default/BiasAdd-op840,2,1203576352.225000,0.146
Default/TransposeNOD-op832,2,1203576352.726000,0.115
Default/Add-op685,2,1203576353.180000,0.114
Default/LayerNorm-op686,2,1203576354.931000,0.348
Default/Cast-op853,2,1203577290.345000,0.119
Default/Cast-op853,2,1203577315.921000,0.085
Default/Cast-op853,2,1203577322.137000,0.077
Default/Cast-op866,2,1203577324.631000,0.029
Default/TransData-op869,2,1203577325.743000,0.075
Default/TransData-op868,2,1203577327.163000,20.806
Default/MatMul-op867,2,1203577349.300000,0.062
Default/Cast-op870,2,1203577350.887000,0.069
Default/Add-op871,2,1203577352.283000,0.067
Default/TransData-op864,2,1203577353.687000,0.063
Default/Cast-op866,2,1203577418.512000,0.054
Default/TransData-op869,2,1203577419.952000,0.064
Default/TransData-op868,2,1203577421.065000,0.145
Default/MatMul-op867,2,1203577422.552000,0.06
Default/Cast-op870,2,1203577423.483000,0.055
Default/Add-op871,2,1203577424.863000,0.076
Default/TransData-op864,2,1203577425.989000,0.06
Default/Cast-op866,2,1203577493.069000,0.032
Default/TransData-op869,2,1203577493.878000,0.061
Default/TransData-op868,2,1203577494.986000,0.126
Default/MatMul-op867,2,1203577496.134000,0.077
Default/Cast-op870,2,1203577498.252000,0.054
Default/Add-op871,2,1203577525.746000,0.086
Default/TransData-op864,2,1203577527.223000,0.065
Default/TransposeNOD-op621,2,1203577528.772000,0.064
Default/TransposeNOD-op618,2,1203577552.886000,0.086
Default/TransposeNOD-op621,2,1203577568.917000,0.059
Default/Cast-op784,2,1203577573.759000,0.064
Default/RealDiv-op624,2,1203577574.619000,0.083
Default/RealDiv-op625,2,1203577576.075000,0.071
Default/TransData-op628,2,1203577577.511000,0.073
Default/TransData-op627,2,1203577578.944000,0.161
Default/BatchMatMul-op626,2,1203577580.438000,0.083
Default/Cast-op629,2,1203577581.890000,0.161
Default/Cast-op632,2,1203577583.093000,0.065
Default/Sub-op633,2,1203577585.225000,0.073
Default/Mul-op634,2,1203577587.323000,0.066
Default/TransData-op636,2,1203577588.772000,0.13
Default/Add-op635,2,1203577611.831000,0.284
Default/TransData-op640,2,1203577613.171000,0.324
Default/Softmax-op641,2,1203577614.481000,3.197
Default/Cast-op643,2,1203577618.330000,0.142
Default/TransData-op646,2,1203577619.950000,0.15
Default/TransData-op645,2,1203577632.960000,0.178
Default/BatchMatMul-op644,2,1203577641.200000,0.077
Default/TransData-op652,2,1203577654.012000,0.066
Default/TransposeNOD-op653,2,1203577660.855000,0.07
Default/Cast-op866,2,1203577691.172000,0.032
Default/TransData-op820,2,1203577698.685000,0.058
